1037,Covenant House - Georgia,The Covenant House mission is to serve the suffering children of the street with absolute respect and unconditional love.,,,,,,NULL,2488 Lakewood Ave. SW,,Atlanta,GA,30315,NULL,"Allison Ashe, Chief Executive",GAInfo@CovenantHouse.org,(404) 589-0163,NULL,http://www.covenanthousega.org/,,,,,2000,13-3523561,,NULL,,NULL,,,,1,501(c) 3,3,,1,4,1,8/22/12 6:45,8/25/12 5:48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1011,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1038,Covenant House - Michigan,"To provide shelter, educational and vocational programs, as well as other support services, to help overcome hurdles such as homelessness, unemployment, inadequate education, violence, drugs and gangs.",,,,,,NULL,2959 Martin Luther King Jr Blvd.,,Detroit,MI,48208,NULL,"Sam G. Joseph, Chief Executive",Pending,(313) 463-2000,NULL,http://www.covenanthousemi.org/,,,,,1997,38-3351777,,NULL,,NULL,,,,1,501(c) 3,3,,1,4,1,8/22/12 6:45,8/25/12 6:17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1012,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,Detroit,0
1039,Covenant House - Missouri,To serve suffering children of the street and to protect and safeguard all children.,,,,,,NULL,2727 North Kingshighway Blvd.,, St. Louis,MO,63113,NULL,"Suzanne Wagener, Executive Director",swagener@covenanthousemo.org,(314) 533-2241,NULL,www.covenanthousemo.org ,,,,,1998,43-1821599,,NULL,,NULL,,,,1,501(c) 3,3,,1,4,1,8/22/12 6:46,8/25/12 6:31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1013,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1041,Covenant House - New Jersey,"To serve suffering children of the street, and to protect and safeguard all children.",,,,,,NULL,929 Atlantic Avenue,,Atlantic City,NJ,8401,NULL," Jill Rottmann, Executive Director",chnj@covenanthouse.org,(973) 286.3430,NULL,http://www.covenanthousenj.org/,,,,,1989,13-3537710,,NULL,,NULL,,,,1,501(c) 3,3,,1,4,1,8/22/12 6:47,8/25/12 6:56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1040,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1042,Covenant House - New Jersey,"To serve suffering children of the street, and to protect and safeguard all children.",,,,,,NULL,929 Atlantic Avenue,,Atlantic City,NJ,8401,NULL," Jill Rottmann, Executive Director",chnj@covenanthouse.org,(973) 286.3430,NULL,http://www.covenanthousenj.org/,,,,,1989,13-3537710,,NULL,,NULL,,,,1,501(c) 3,3,,1,4,1,8/22/12 6:47,8/25/12 6:56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1041,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1043,Covenant House - Pennsylvania,"To provide services to meet the needs of homeless and runaway youth, including Street Outreach programs, a 51-bed Crisis Center, transitional living programs, and Community Service Center.",,,,,,NULL,31 East Armat Street,,Philadelphia,PA,19144,NULL,"Cordella Hill, Executive Director ",help@nineline.org,(215) 951-5411,NULL,http://www.covenanthouse.org/,,,,,1966,23-6405863,,NULL,,NULL,,,,1,501(c) 3,3,,1,4,1,8/22/12 6:48,8/25/12 7:26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1015,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1046,Covenant House - Texas,"Our mission is based on faith and the belief that all children and youth have a right to love, respect and genuine concern.  We help kids in crisis through residential programs, community services and outreach efforts.",,,,,,NULL,1111 Lovett Boulevard,,Houston,TX,77006,NULL,"Ms. Kevin M. Ryan, Chief Executive",help@nineline.org,(713) 523-2231,NULL,,,,,,1983,76-0050882,,NULL,,NULL,,,,1,501(c) 3,3,,1,4,2,8/22/12 6:48,8/25/12 7:56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1016,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1047,Covenant House New Orleans,"To serve suffering children of the street, and to protect and safeguard all children.",,,,,,NULL,611 North Rampart Street,,New Orleans,LA,70112,NULL,"James R. Kelly, Executive Director ",chnoinfo@covenanthouse.org ,504.584.1111,NULL,http://www.covenanthouseno.org/,,,,,1986,58-1669937,,NULL,,NULL,,,,1,501(c) 3,3,,1,4,1,4/12/12 1:51,8/25/12 8:07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,360,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1048,Demi & Ashton Foundation,"To end the sexual exploitation of children â€“ whether it be through child sex trafficking or child pornography.",,,,,,NULL,10960 Wilshire Blvd Ste 1900,,Los Angeles,CA,90024,NULL,Pending,info@demiandashton.org ,Pending,NULL,www.demiandashton.org,,,,,2010,27-0943677,,NULL,No,NULL,No,No,No,1,501(c)3,1,,1,4,4,4/12/12 1:39,8/25/12 20:01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,344,,,No,NULL,NULL,NULL,No,NULL,NULL,NULL,,1,,,0
1051,Emergency Outreach Services,"To promote the health, safety and well being of the community through prevention, education, immediate intervention and access to community wide resources 24 hours a day. ",,,,,,NULL,2969 Main Street,,Buffalo,NY,14214,NULL,Pending,info@crisisservices.org,716-834-2310,NULL,www.crisisservices.org,,,,,1971,16-0956222,,NULL,No,NULL,No,No,No,1,501(c)3,1,,1,4,2,6/21/12 17:04,8/25/12 20:18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,801,,,No,NULL,NULL,NULL,No,NULL,NULL,NULL,,1,,,0
1054,End Demand Illinois,"To shift law enforcement's attention to sex traffickers and people who buy sex, while proposing a network of support for survivors of the sex trade.",,,,,,NULL,"3304 N. Lincoln Ave, Suite 202 â€¨",,Chicago,IL,60657,NULL,Lynne Johnson,lynne@caase.org,(773) 244-2230,NULL,www.enddemandillinois.org,,,,,2006,26-0220074,,NULL,No,NULL,No,No,No,1,501(c)3,1,,1,4,2,5/11/12 20:32,8/25/12 20:26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,690,,,No,NULL,NULL,NULL,No,NULL,NULL,NULL,,1,,,0
1056,The Daughter Project,"To provide holistic healing services in an extremely safe, home-like environment to girls/women who have been freed from sex traffickers at no cost to them or their families.",,,,,,NULL,P.O. Box 255,,Perrysburg,OH,43552,NULL,Pending,jeff@thedaughterproject.org,Pending,NULL,http://thedaughterproject.org,,,,,2009,26-4557801,,NULL,No,NULL,No,No,No,1,501(c)3,3,,1,4,4,5/1/12 4:48,8/25/12 20:32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,518,,,No,NULL,NULL,NULL,No,NULL,NULL,NULL,,1,,,0
1058,The Door,"To empower young people to reach their full potential by providing comprehensive youth development services in a diverse and caring environment. Each year nearly 10,000 young people, most referred by their peers, come to The Door for primary health care, ",,,,,,NULL,121 Avenue of the Americas,,New York,NY,10013,NULL,Bailey Huguley,bhuguley@door.org,212-941-9090,NULL,www.door.org,,,,,1972,13-6127348,,NULL,No,NULL,No,No,No,1,501(c)3,1,,1,4,2,6/21/12 17:23,8/25/12 20:35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,810,,,No,NULL,NULL,NULL,No,NULL,NULL,NULL,,1,,,0
1059,Equality Now,"To create linkages between the voices and experiences of women and girls and the governmental, community and private institutions that govern their lives.",,,,,,NULL,P.O. Box 20646,Columbus Circle Station,New York,NY,10023,NULL,Lauren Hersh,info@equalitynow.org,212-586-0906,NULL,www.equalitynow.org,,,,,1992,13-3660566,,NULL,No,NULL,No,No,No,1,501(c)3,1,,1,4,1,6/21/12 17:25,8/25/12 21:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,811,,,No,NULL,NULL,NULL,No,NULL,NULL,NULL,,1,,,0
1063,ECPAT USA,"ECPAT-USA is part of the ECPAT global network of organizations and individuals working together for the elimination of child prostitution, child pornography and the trafficking of children for sexual purposes. ",,,,,,NULL,157 Montague Street,,Brooklyn,NY,11201,NULL,Carol Smolenski Executive Director,csmolenski@ecpatusa.org,(718) 935-9192,NULL,www.ecpatusa.org,,,,,1991,13-3755580,,NULL,No,NULL,No,No,No,1,501(c)3,1,,1,4,2,6/21/12 16:58,8/25/12 21:49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,798,,,No,NULL,NULL,NULL,No,NULL,NULL,NULL,,1,,,0
1065,Exposure Campaign,"To expose, prevent, uproot the structures that further modern day slavery while freeing and resurrecting survivors and bring the global injustice of slavery to an end.",,,,,,NULL,PO Box 74998,,Richmond,VA,23236,NULL,Darla Strickland,exposure4christ@gmail.com,xxx-xxx-xxxx,NULL,www.exposurecampaign.org,,,,,xxxx,xxx-xxxxxxx,,NULL,,NULL,,,,1,xxxx,3,,1,4,2,5/6/12 22:51,8/25/12 22:21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,559,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1066,Crime Victim Care of Allen County (CVC),"HELP, HEAL, HOPE...to serve immigrant and refugee victims of crime.",,,,,,NULL,Parklake Medical Building,2456 Lake Avenue,Fort Wayne,IN,46805,NULL,"Saneta Maiko, Ph.D., Director",Pending,000-000-0000,NULL,http://cvcin.org/,,,,,2007,41-2205791,,NULL,,NULL,,,,1,501(c) 3,1,,1,4,1,4/12/12 1:31,8/25/12 22:38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,334,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1067,Kingdom Citizens Worldwide Ministries Int'l Inc.,"Kingdom Citizens is a Community Based (Religious) Organization to reach out to the hurting, broken, and down-trodden with the Great Commission. ",,,,,,NULL,5613 Old Boyce Road,,Boyce,LA,71409,NULL,Shanetria Peterson,kcministriesworldwide@kcministriesworldwide.info,3187872606,NULL,http://www.kcministriesinc.info,https://www.facebook.com/kcministriesworldwide,http://www.twitter.com/kcotreach,,,2012,45-4906250,,NULL,No,NULL,Yes,Yes,Yes,6,501(c)3,1,,1,275,3,7/20/12 19:43,8/25/12 23:28,NULL,NULL,NULL,NULL,NULL,NULL,KC Media Policy.pdf,KC Child Protection Policy.pdf,KC Against Trafficking Policies for Volunteers.pdf,NULL,NULL,application/pdf,application/pdf,application/pdf,NULL,NULL,92866,1375506,55756,0,861,,,No,NULL,NULL,NULL,Yes,kingdomcitizensincorporation.pdf,237472,application/pdf,,0,Religious,,0
1068,Global Freedom Center,"To foster an expanded, knowledgeable and mobilized global community against human trafficking to identify and assist more trafficked persons and develop the policies and strategies required to prevent modern day slavery.",,,,,,NULL,P.O. Box 642952,,San Francisco,CA,94164,NULL,Kelly Heinrich,KHeinrich@GlobalFreedomCenter.org,202.695.3156,NULL,www.GlobalFreedomCenter.org,https://www.facebook.com/Global.Freedom.Center,https://twitter.com/GlblFreedomCtr,,http://globalfreedomcenter.org/GFC/applaud,2011,94-3255070 ,Community Initiatives,NULL,No,NULL,No,No,No,1,501(c)(3),1,,1,131,3,5/24/12 17:40,8/25/12 23:36,twitter logo.jpg,image/jpeg,19389,5/24/12 17:40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,750,,Community Initiatives,No,NULL,NULL,NULL,Yes,CI 501(c)(3) letter.pdf,25173,application/pdf,,0,,,0
1069,The Imagine Foundation,The goal of The Imagine Foundation is to spread awareness and promote solutions for ending child slavery worldwide.,,,,,,NULL,P.O. Box 25363,,Garfield Heights,OH,44125,NULL,Jesse Bach,info@imaginefreedom.org,216-401-9979,NULL,imaginefreedom.org,facebook.com/imaginebenefit,twitter.com/imaginebenefit,youtube.com/theimaginebenefit,imaginefreedom.org/blog,2010,27-2643577,,NULL,No,NULL,No,No,No,1,501 (c) (3) ,1,,1,242,3,6/21/12 14:53,8/26/12 0:05,Imagine2GrHand9x9in.jpg,image/jpeg,19416,6/21/12 14:53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,790,The Imagine Foundation,,No,NULL,NULL,NULL,Yes,Imagine Foundation 501c3 approval.pdf,2675184,application/pdf,,0,,,1
1074,Crimes Against Children Research Center,"To combat crimes against children by providing high quality research and statistics to the public, policy makers, law enforcement personnel, and other child welfare practitioners.",,,,,,NULL,20 College Rd. #126 Horton Social Science Center,,Durham,NH,3824,NULL,Kelly Foster,kelly.foster@unh.edu,(603) 862-1888,NULL,www.unh.edu/ccrc,,,,,xxxx,xxx-xxxxxxx,,NULL,,NULL,,,,8,xxxx,1,,1,4,1,5/25/12 22:35,8/26/12 7:40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,766,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1075,Crisis Center of Northern New Mexico,The mission of the Crisis Center of Northern New Mexico is to educate people to make positive choices that help build and sustain healthy families and a violence-free environment,,,,,,NULL,577 El Llano,,Espanola,NM,87532,NULL,"Carol Merriweather, Executive Director",ccnnm@crisis-centers.com,505.753.1656,NULL,www.hcnmedia.com,,,,,1994,85-0404752,,NULL,,NULL,,,,1,501(c) 3,1,,1,4,1,6/21/12 16:42,8/26/12 7:59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,791,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1076,Crisis Center of Tampa Bay,"To bring help, hope and healing to people facing life challenges or trauma from sexual assault or abuse, domestic violence, financial distress, substance abuse, medical emergency, suicidal thoughts or situational problems.  ",,,,,,NULL,One Crisis Center Plaza,,Tampa,FL,33613,NULL,"Mr. David Braughton, Chief Executive",dbraughton@crisiscenter.com,(813) 964-1964,NULL,http://www.crisiscenter.com/,,,,,1978,59-1785265,,NULL,,NULL,,,,1,501(c) 3,1,,1,4,1,5/9/12 3:41,8/26/12 8:14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,672,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1077,The Emancipation Network (TEN),"The Emancipation Network helps survivors of human trafficking, and women and girls at high risk for being trafficked, by offering them a means for self-sufficiency and an economic alternative to further exploitation.",,,,,,NULL,21 Crestview Drive ,,E. Sandwich,MA,2537,NULL,John Berger,info@madebysurvivors.com,1 800 831 6089,NULL,www.madebysurvivors.com/,,,,,2005,37-1497985,,NULL,No,NULL,No,No,No,1,501(c) 3,1,,0,315,2,8/26/12 19:37,9/29/12 6:51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,No,NULL,NULL,NULL,No,NULL,NULL,NULL,,0,,,0
1078,Empire State Coalition of Youth and Family Services,"The Empire State Coalition is a membership organization using its collective voice to promote the safety, health and future of runaway, homeless and street-involved youth.",,,,,,NULL,P.O. Box 25312,,Brooklyn,NY,11202-5312,NULL,Pending,info@empirestatecoalition.org,(718) 237-2722,NULL,http://www.empirestatecoalition.org/,,,,,1980,13-3020569,,NULL,,NULL,,,,1,501(c) 3,1,,0,4,2,8/26/12 19:38,9/11/12 21:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1080,Ethnic Support Council,"The Ethnic Support Council supports and assists immigrants, refugee, people with limited English skills and the agencies and organizations that work with them ",,,,,,NULL,311 Oak Street  ,,Kelso,WA,98626,NULL,"Bill Reade, Executive Director",cindyalopez@comcast.net,(360) 636-2791,NULL,,,,,,1993,91-1591153,,NULL,,NULL,,,,1,501(c) 3,1,,0,4,1,8/26/12 19:39,9/11/12 21:48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1082,Harbor House of Central Florida ,"To provide safe shelter, a 24-hour crisis hotline, counseling, and emotional support, and legal advocacy for thousands of domestic violence survivors and their children each year.",,,,,,NULL,P.O. Box 680748,,Orlando,FL,32868,NULL,"Carol Ann Wick, Chief Executive",admin@harborhousefl.com,407-886-2244,NULL,http://www.harborhousefl.com/,,,,,1979,59-1712936,,NULL,,NULL,,,,1,501(c)3,1,,1,4,1,5/9/12 2:55,8/27/12 20:15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,654,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1084,Hawaii Immigrant Justice Center,To defend and advance the human rights of immigrants.,,,,,,NULL, P.O. Box 3950 ,,Honolulu,HI,96812,NULL,M. Nalani Fujimori Kaina  Executive Director,PENDING,808- 536-8826,NULL,www.hijcenter.org,,,,,1984,99-0224796,,NULL,,NULL,,,,1,501(c)3,1,,1,4,1,5/9/12 23:00,8/27/12 23:05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,684,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1086,His House Children's Home,"To defend the cause of the \weak and fatherless\"" by providing excellent care and a safe place to call home.""",,,,,,NULL,20000 NW 47th Avenue,,Miami Gardens,FL,33055,NULL,Jean Caceres-Gonzalez,jgonzalez@hhch.org,305-430-0085,NULL,http://www.hhch.org/,,,,,1990,65-0145994,,NULL,,NULL,,,,1,501(c)3,3,,1,4,1,5/9/12 3:26,8/28/12 17:51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,665,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1089,The Hope House,"To encourage women of all backgrounds to overcome the pains of their past, renew their strength through God's word, and begin to soar as they experience God's love, forgiveness, and grace found in Jesus Christ.",,,,,,NULL,P.O.Box 9737,,Ashville,NC,28815,NULL,Kim Kern,info@oewm.net,877-276-8023,NULL,www.hopehousenc.com,,,,,2008,74-3253195,,NULL,,NULL,,,,1,501(c)3,3,,1,4,2,7/11/12 17:16,8/28/12 19:10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,854,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1090,Hope International,To implement sound microfinance and basic business training that enable our clients to build businesses and break free from physical AND SPIRITUAL poverty.,,,,,,NULL,227 Granite Run Dr. #250,,Lancaster,PA,17601,NULL,John Boyer,jboyer@hopeinternational.org,717 464-3220,NULL,www.hopeinternational.org/,,,,,1997,23-2836648,,NULL,,NULL,,,,1,501(c)3,3,,1,4,1,5/1/12 5:00,8/28/12 19:20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,528,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1097,Hunt Alternatives Fund,"To advance innovative and inclusive approaches to social change at the local, national, and global levels.",,,,,,NULL,625 Mount Auburn Street ,,Cambridge,MA,2138,NULL,"Sarah Gauger President, Hunt Alternatives Fund",information@huntalternatives.org ,617-995-1900,NULL,www.huntalternatives.org,,,,,1998,04-3397500,,NULL,,NULL,,,,1,501(c)3,1,,1,4,1,5/17/12 21:14,8/30/12 0:30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,721,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1101,Illinois Valley Safe House Alliance,"To serve survivors of domestic violence and sexual assault while they meet their immediate and long-term goals of safety and self-sufficiency.",,,,,,NULL,103 S. Kerby Ave.,,Cave Junction ,OR,73101,NULL,"Chris Mallette, Executive Director",info@ivsha.org,541-592-5332,NULL,www.ivsha.org,,,,,2001,93-1318416,,NULL,,NULL,,,,1,501(c)3,1,,1,4,1,5/1/12 4:51,8/30/12 18:38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,521,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1102,Immigrant Women and Children Project,To provide pro bono legal services to low income clients.,,,,,,NULL,42 West 44th Street,,New York,NY,10036,NULL,Barbara Camacho,bcamacho@nycbar.org,212-382-6710,NULL,www.citybarjusticecenter.org,,,,,1948,13-6003018,,NULL,,NULL,,,,1,501(c)3,1,,1,4,1,6/21/12 17:35,8/30/12 18:51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,815,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1103,Initiative Against Trafficking in Persons,"To challenge injustice and amplify new voices within the global discourse. With offices in countries around the world, we help local activists create just societies through proven strategies for effecting change.",,,,,,NULL,"1200 18th Street NW, Suite 602",,Washington,DC,20036,NULL,Susan Farnsworth Executive Director,info@globalrights.org,202-822-4600,NULL,www.globalrights.org,,,,,1978,52-1295669,,NULL,,NULL,,,,1,501(c)3,1,,1,4,1,4/26/12 18:17,8/30/12 19:10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,441,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1104,GEMS Girls Educational and Mentoring Services,"To empower young women, ages 12-21, who have experienced sexual exploitation and domestic trafficking to exit the commercial sex industry and develop to their full potential. ",,,,,,NULL,pending,,New York,NY,10039,NULL,RosalÃ­a Abreu,rosalia@gems-girls.org,212-926-8089,NULL,www.gems-girls.org,,,,,2001,13-4150972,,NULL,,NULL,,,,1,501(c)3,1,,1,4,2,6/21/12 17:27,1/12/13 10:01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1030,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1105,iEmpathize,"WE EMPOWER AND FUND SOLUTION-BASED, GRASSROOTS ORGANIZATIONS THAT WORK ON THE BEHALF OF VICTIMIZED CHILDREN.",,,,,,NULL,4845 Pearl East Cir Suite 101,,Boulder,CO,80301,NULL,"Christy Pennick, Executive Administration",christy@iEmpathize.org,303-625-4074,NULL,http://iempathize.org/,,,,,2009,26-3124442,,NULL,,NULL,,,,1,501(c) 3,1,,1,4,1,5/8/12 5:40,8/31/12 6:24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,623,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1106,Zonta International,A global organization of executives and professionals working together to advance the status of women worldwide through service and advocacy.,,,,,,NULL,"1211 West 22nd Street, Suite 900",,Oak Brook,IL,60523,NULL,"Jason Friske, Executive Director",zontaintl@zonta.org,630.928.1400,NULL,http://www.zonta.org/,,,,,1953,23-7047685,,NULL,,NULL,,,,1,501(c) 3,1,,1,4,1,4/12/12 1:23,8/31/12 6:48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,326,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
1108,ZOE Children's Homes,"We care for orphans and rescued children a comprehensive, holistic anti-trafficking approach incorporating proven prevention, intervention, and aftercare strategies and programs in order to bring restoration to each child.",23018 Oak Street ,,Newhall,CA,91321,NULL,PO Box 221510 ,,Santa Clarita ,CA,91322,NULL,Betsy Meenk ,betsy@gozoe.org,661 255-7963 ,NULL,www.gozoe.org,ZOE Children's Homes ,@ZOEChildren ,ZOE Children's Homes ,www.zoechildren.org/blog,2002,14-1862549,,NULL,"Yes, with a taskforce",NULL,Yes,Yes,No,1,501(c) 3,3,,1,175,8,5/4/12 19:08,8/31/12 7:13,ZOE_logo_final_black.jpg,image/pjpeg,16815,5/4/12 19:08,NULL,PendingPDF.pdf,ZOE Media Guidelines Version 1 3 - August 2011 English.pdf,PendingPDF.pdf,NULL,NULL,application/pdf,application/pdf,application/pdf,NULL,NULL,8609,131070,8609,NULL,0,535,,,"Yes, with a local coalition",PendingPDF.pdf,application/pdf,8609,Yes,Determination Letter.pdf,326764,application/pdf,,0,,Newhall ,0
1109,Youth for Human Rights International ,"To teach youth about human rights, specifically the United Nations Universal Declaration of Human Rights, and inspire them to become valuable advocates for tolerance and peace.",,,,,,NULL,1954 Hillhurst Ave. #416,,Los Angeles,CA,90027,NULL,Dr. Mary Shuttleworth Founder & President,Pending,(323) 663-5799,NULL,http://www.youthforhumanrights.org/,,,,,2001,20-2661767,,NULL,,NULL,,,,1,501(c) 3,1,,1,4,1,5/8/12 23:00,9/1/12 8:11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,635,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
